1.231090932510415e+00,1.126672e+00,1.999899e-01
1.365653637588540e+00,1.187175e+00,1.999899e-01
1.500216342666665e+00,1.247160e+00,1.999899e-01
1.634779047744791e+00,1.306626e+00,1.999898e-01
1.769341752822916e+00,1.365574e+00,1.999898e-01
1.903904457901041e+00,1.424004e+00,1.999897e-01
2.038467162979166e+00,1.481916e+00,1.999897e-01
2.173029868057291e+00,1.539309e+00,1.999897e-01
2.642077011472466e+00,1.735009e+00,1.999895e-01
3.111124154887642e+00,1.926272e+00,1.999894e-01
3.580171298302817e+00,2.113098e+00,1.999893e-01
4.049218441717993e+00,2.295487e+00,1.999891e-01
4.518265585133168e+00,2.473439e+00,1.999890e-01
4.987312728548345e+00,2.646954e+00,1.999889e-01
5.456359871963518e+00,2.816032e+00,1.999888e-01
5.640903010356372e+00,2.881852e+00,1.999887e-01
5.825446148749227e+00,2.947173e+00,1.999887e-01
6.009989287142081e+00,3.011995e+00,1.999887e-01
6.194532425534935e+00,3.076319e+00,1.999886e-01
6.379075563927789e+00,3.140145e+00,1.999886e-01
6.563618702320644e+00,3.203471e+00,1.999885e-01
6.748161840713498e+00,3.266299e+00,1.999885e-01
6.863501302209031e+00,3.305344e+00,1.999885e-01
6.978840763704565e+00,3.344217e+00,1.999884e-01
7.094180225200099e+00,3.382917e+00,1.999884e-01
7.209519686695633e+00,3.421446e+00,1.999884e-01
7.324859148191167e+00,3.459803e+00,1.999884e-01
7.440198609686701e+00,3.497988e+00,1.999883e-01
7.555538071182235e+00,3.536001e+00,1.999883e-01
7.613207801930002e+00,3.554948e+00,1.999883e-01
7.670877532677769e+00,3.573855e+00,1.999883e-01
7.728547263425535e+00,3.592721e+00,1.999883e-01
7.786216994173302e+00,3.611548e+00,1.999883e-01
7.843886724921069e+00,3.630334e+00,1.999882e-01
7.901556455668836e+00,3.649080e+00,1.999882e-01
7.959226186416603e+00,3.667786e+00,1.999882e-01
8.039963809463478e+00,3.693909e+00,1.999882e-01
8.120701432510351e+00,3.719956e+00,1.999882e-01
8.201439055557225e+00,3.745927e+00,1.999882e-01
8.282176678604099e+00,3.771823e+00,1.999882e-01
8.312933868336241e+00,3.781668e+00,1.999881e-01
8.343691058068384e+00,3.791503e+00,1.999881e-01
8.374448247800526e+00,3.801327e+00,1.999881e-01
8.405205437532668e+00,3.811140e+00,1.999881e-01
8.435962627264811e+00,3.820943e+00,1.999881e-01
8.466719816996953e+00,3.830735e+00,1.999881e-01
8.497477006729095e+00,3.840516e+00,1.999881e-01
8.578214629775969e+00,3.866142e+00,1.999881e-01
8.658952252822843e+00,3.891695e+00,1.999881e-01
8.739689875869717e+00,3.917177e+00,1.999881e-01
8.820427498916590e+00,3.942588e+00,1.999880e-01
8.881941878380875e+00,3.961901e+00,1.999880e-01
8.943456257845160e+00,3.981174e+00,1.999880e-01
9.004970637309444e+00,4.000407e+00,1.999880e-01
9.066485016773729e+00,4.019600e+00,1.999880e-01
9.127999396238014e+00,4.038752e+00,1.999880e-01
9.189513775702299e+00,4.057865e+00,1.999880e-01
9.251028155166583e+00,4.076937e+00,1.999879e-01
9.400969455110777e+00,4.123257e+00,1.999879e-01
9.550910755054971e+00,4.169355e+00,1.999879e-01
9.700852054999165e+00,4.215232e+00,1.999879e-01
9.850793354943360e+00,4.260887e+00,1.999878e-01
